Season,name,player_id,team,pos,gp,toi_min,ixG,xGA,ixG60,xGA60,xGA60_resid,d_adj_xGA60,blocks60,blocks60_adj,block_val60,d_value60,value60,oGAR,dGAR,GAR,oWAR,dWAR,WAR,war60
2025-26,Kaitlin Willoughby,128,MTL,RW,15,146.11666666666667,1.177,1.1312402534322508,0.4833124215809285,0.4645220614071065,0.008888492947078455,0.008888492947078453,0.8212615489905326,0.22553139340701656,0.009021255736280662,0.0058213982753324185,0.4891338198562609,0.452,0.067,0.519,0.1,0.015,0.115,0.047
2025-26,Klára Hymlárová,190,MIN,C,15,180.54999999999998,1.407,1.5445151040338918,0.46757130988645806,0.5132700428802743,-0.004513907880004985,-0.004513907880004987,0.0,-0.5816915312877897,-0.023267661251511588,-0.02164265441470979,0.44592865547174826,0.511,0.0,0.511,0.113,0.0,0.113,0.038
2025-26,Anna Shokhina,239,OTT,RW,12,128.20000000000002,1.074,1.2142523112412413,0.5026521060842434,0.5682928133734358,-0.027501169147285717,-0.027501169147285717,0.0,0.04066370438890832,0.0016265481755563327,0.011526969068579189,0.5141790751528226,0.437,0.071,0.508,0.097,0.016,0.113,0.053
2025-26,Brooke McQuigge,192,VAN,LW,13,128.81666666666666,1.126,1.2410821948876496,0.524466295769181,0.5780690777067587,0.023734624684530248,0.023734624684530248,0.0,-0.47933549481507765,-0.019173419792603105,-0.027717884679033994,0.496748411090147,0.486,-0.013,0.473,0.108,-0.003,0.105,0.049
2025-26,Kali Flanagan,68,TOR,RD,16,362.2333333333333,2.068,3.1063454571177527,0.3425416398269992,0.5145322373067043,-0.0058103173160677715,-0.005810317316067773,0.8281954541271741,0.23919710533865798,0.00956788421354632,0.011659598447330718,0.3542012382743299,0.27,0.201,0.471,0.06,0.045,0.105,0.017
2025-26,Ella Shelton,44,TOR,RD,16,402.8166666666667,2.478,3.472071011876298,0.36910091439447223,0.5171689206319943,-0.002390865203980054,-0.0023908652039800553,0.0,-0.5889983487885161,-0.023559933951540643,-0.022699222478107822,0.3464016919163644,0.478,-0.007,0.471,0.106,-0.002,0.104,0.015
2025-26,Jade Downie-Landry,35,MTL,LW,8,87.56666666666666,0.869,0.5957837122240598,0.59543205177008,0.4082263730503645,-0.04410274721487549,-0.04410274721487549,0.0,-0.595730155583516,-0.023829206223340643,-0.007952217225985467,0.5874798345440945,0.434,0.02,0.454,0.096,0.004,0.1,0.069
2025-26,Vanessa Upson,269,MIN,C,12,68.9,0.768,0.5618671797099175,0.6687953555878083,0.4892892711552257,-0.022564099621477138,-0.022564099621477138,0.0,-0.5816915312877897,-0.023267661251511588,-0.015144585387779819,0.6536507702000285,0.426,0.007,0.433,0.094,0.002,0.096,0.084
2025-26,Kendall Cooper,236,MIN,RD,15,335.73333333333335,2.1470000000000002,2.8595482491755027,0.38369737887212074,0.5110392025929213,-0.009216724390099061,-0.009216724390099063,0.0,-0.9480765269631194,-0.03792306107852478,-0.03460504029808911,0.34909233857403166,0.48,-0.073,0.407,0.106,-0.016,0.09,0.016
2025-26,Cayla Barnes,196,SEA,RD,14,333.41666666666663,2.0700000000000003,3.2087194152240723,0.3725068732816797,0.5774251384557192,-0.008116704119879262,-0.008116704119879263,0.0,-0.7302211286042545,-0.02920884514417018,-0.026286831661013647,0.34622004162066605,0.415,-0.026,0.389,0.092,-0.006,0.086,0.015
2025-26,Erin Ambrose,83,MTL,RD,14,289.2833333333333,1.5839999999999999,2.226459025004146,0.32853603733364056,0.461787894798348,0.0015926760487234987,0.0015926760487234971,1.6592729158264679,0.6971577645676221,0.027886310582704885,0.027312947205164428,0.355848984538805,0.148,0.236,0.384,0.033,0.052,0.085,0.018
2025-26,Renata Fast,67,TOR,RD,12,288.21666666666664,1.431,2.2566470321621446,0.29790088475105536,0.4697813748790679,-0.0518768553508732,-0.0518768553508732,1.4572370323252186,0.8682386835367025,0.0347295473414681,0.053405215267782455,0.35130610001883783,0.0,0.361,0.361,0.0,0.08,0.08,0.017
2025-26,Anna Meixner,221,OTT,LW,13,150.00000000000003,1.023,1.426066286450245,0.4091999999999999,0.5704265145800979,-0.028121737132630872,-0.028121737132630872,0.0,0.04066370438890832,0.0016265481755563327,0.011750373543303445,0.42095037354330334,0.278,0.083,0.361,0.062,0.018,0.08,0.032
2025-26,Gabby Rosenthal,227,VAN,C,16,255.35000000000002,1.611,2.373944499564808,0.37853925983943604,0.5578095554097845,-0.000825735294795571,-0.0008257352947955724,0.0,-0.47933549481507765,-0.019173419792603105,-0.0188761550864767,0.3596631047529593,0.343,0.012,0.355,0.076,0.003,0.079,0.019
2025-26,Emma Greco,118,VAN,RD,13,71.68333333333332,0.179,0.6433724200523679,0.1498256219483841,0.5385121395462741,-0.02686391873466598,-0.02686391873466598,10.881190420832366,10.035469930341959,0.40141879721367835,0.4110898079581581,0.5609154299065422,-0.177,0.517,0.34,-0.039,0.115,0.076,0.064
2025-26,Natalie Snodgrass,142,SEA,RW,13,188.43333333333334,1.2530000000000001,1.8212934033107469,0.3989739961082611,0.5799271406261002,-0.004834649106851677,-0.0048346491068516784,0.0,-0.36383613292892486,-0.014553445317156995,-0.012812971638690392,0.38616102446957074,0.317,0.028,0.345,0.07,0.006,0.076,0.024
2025-26,Kateřina Mrázová,88,OTT,C,16,277.75,1.6110000000000002,2.7747805509898384,0.34801080108010807,0.5994125402678319,-0.0009391114166079489,-0.0009391114166079504,0.0,0.04066370438890832,0.0016265481755563327,0.001964628285535195,0.34997542936564324,0.232,0.109,0.341,0.051,0.024,0.075,0.016
2025-26,Alexa Vasko,101,OTT,C,16,168.1833333333333,1.0230000000000001,1.6979645100642284,0.3649588742443763,0.6057548544476488,0.005902705211427231,0.005902705211427229,0.7135070855217521,0.7541707899106604,0.030166831596426417,0.028041857720312615,0.3930007319646889,0.188,0.139,0.327,0.042,0.031,0.073,0.026
2025-26,Maja Nylen Persson,229,NY,RD,16,333.6166666666667,1.891,2.9027758424225256,0.3400909227156917,0.5220559041175546,-0.003801085368257055,-0.0038010853682570564,0.0,-0.28035299697377547,-0.01121411987895102,-0.00984572914637848,0.3302451935693132,0.235,0.066,0.301,0.052,0.015,0.067,0.012
2025-26,Anna Segedi,248,VAN,C,13,152.55,1.049,1.407221144429203,0.4125860373647984,0.553479309510011,-0.004152536816967811,-0.004152536816967813,0.0,-0.47933549481507765,-0.019173419792603105,-0.017678506538494693,0.3949075308263037,0.292,0.01,0.302,0.065,0.002,0.067,0.026
2025-26,Elle Hartje,206,NY,C,15,200.91666666666669,1.202,1.7292914729984092,0.35895479054334295,0.5164205145412089,-0.008880509197261004,-0.008880509197261006,0.0,0.08603199870155415,0.003441279948062166,0.006638263259076128,0.3655930538024191,0.204,0.095,0.299,0.045,0.021,0.066,0.02
2025-26,Sophie Shirley,18,BOS,RW,12,130.7,0.9209999999999999,1.0236337599233785,0.42280030604437646,0.4699160336297071,-0.00010451374507773614,-0.00010451374507773758,0.0,-0.3999735854087965,-0.01599894341635186,-0.015961318468123875,0.4068389875762526,0.272,0.012,0.284,0.06,0.003,0.063,0.029
2025-26,Alexandra Labelle,39,MTL,C,13,135.26666666666665,0.946,1.0556525384890276,0.4196155741744702,0.4682539599014909,0.010743084746186751,0.01074308474618675,0.0,-0.595730155583516,-0.023829206223340643,-0.02769671673196787,0.3919188574425023,0.274,-0.014,0.26,0.061,-0.003,0.058,0.026
2025-26,Nina Jobst-Smith,305,VAN,D,6,71.45,0.612,0.6105454247063253,0.5139258222533241,0.5127043454496784,-0.041940761903312085,-0.041940761903312085,0.0,-0.8457204904904073,-0.03382881961961629,-0.018730145334423944,0.4951956769189001,0.257,0.003,0.26,0.057,0.001,0.058,0.049
2025-26,Emma Woods,86,TOR,RW,16,135.86666666666667,0.895,1.1693472199811699,0.3952404317958783,0.5163947487649915,-0.002394639586224913,-0.002394639586224914,0.0,-0.2226133531131865,-0.00890453412452746,-0.008042463873486491,0.3871979679223918,0.22,0.031,0.251,0.049,0.007,0.056,0.025
2025-26,Claire Thompson,169,VAN,RD,15,325.85,1.8900000000000001,3.038561840750507,0.34801288936627284,0.5595019501151769,-3.302969498886199e-05,-3.302969498886343e-05,0.0,-0.8457204904904073,-0.03382881961961629,-0.0338169289294203,0.31419596043685255,0.272,-0.066,0.206,0.06,-0.015,0.045,0.008
2025-26,Kati Tabin,84,MTL,RD,15,319.1333333333334,1.66,2.3779128851325373,0.31209525799039056,0.447069479135008,-0.013610290834862634,-0.013610290834862636,0.7520367662419051,-0.2100783850169406,-0.008403135400677624,-0.0035034307001270753,0.30859182729026347,0.075,0.096,0.171,0.017,0.021,0.038,0.007
2025-26,Jaime Bourbonnais,87,NY,LD,14,287.81666666666666,1.558,2.5542599007842184,0.32479008628177664,0.5324764400268218,0.006168496312499845,0.006168496312499844,0.0,-0.28035299697377547,-0.01121411987895102,-0.013434778551450963,0.31135530773032566,0.129,0.039,0.168,0.029,0.009,0.038,0.008
2025-26,Brooke Bryant,91,SEA,RW,14,101.75,0.665,1.0005843975219122,0.3921375921375922,0.5900251975559188,0.0050619217609668005,0.005061921760966799,0.0,-0.36383613292892486,-0.014553445317156995,-0.016375737151105043,0.3757618549864872,0.16,0.009,0.169,0.035,0.002,0.037,0.022
2025-26,Micah Zandee-Hart,47,NY,LD,16,290.4166666666667,1.5329999999999997,2.5096029392551547,0.3167173601147776,0.5184832471344939,-0.008062620174158024,-0.008062620174158026,0.0,-0.28035299697377547,-0.01121411987895102,-0.00831157661625413,0.30840578349852343,0.091,0.065,0.156,0.02,0.014,0.034,0.007
2025-26,Laura Kluge,212,BOS,LW,13,125.85,0.768,1.0087345929459237,0.366150178784267,0.48092233275133434,0.009232163291252107,0.009232163291252106,0.0,-0.3999735854087965,-0.01599894341635186,-0.01932252220120262,0.34682765658306436,0.143,0.005,0.148,0.032,0.001,0.033,0.016
2025-26,Savannah Harmon,56,TOR,LD,16,368.3833333333334,1.967,3.193435929267298,0.32037280007238833,0.5201271024459246,-0.0008688237798761059,-0.0008688237798761073,0.0,-0.5889983487885161,-0.023559933951540643,-0.023247157390785245,0.2971256426816031,0.138,-0.01,0.128,0.031,-0.002,0.029,0.005
2025-26,Maggie Flaherty,79,MTL,LD,15,278.6,1.1480000000000001,2.0572887810200116,0.24723618090452262,0.443062910485286,-0.019528420018903578,-0.019528420018903578,2.1536252692031588,1.191510117944313,0.047660404717772525,0.05469063592457781,0.30192681682910044,-0.235,0.354,0.119,-0.052,0.079,0.027,0.006
2025-26,Lina Ljungblom,201,MTL,LW,6,57.61666666666667,0.384,0.3954899461254728,0.3998842927393694,0.41184952445811457,-0.04624288131059838,-0.04624288131059838,0.0,-0.595730155583516,-0.023829206223340643,-0.007181768951525228,0.39270252378784415,0.098,0.014,0.112,0.022,0.003,0.025,0.026
2025-26,Marah Wagner,295,SEA,LW,11,96.0,0.588,0.9908932412116758,0.36749999999999994,0.6193082757572974,0.03361886800199525,0.03361886800199525,0.0,-0.36383613292892486,-0.014553445317156995,-0.026656237797875286,0.34084376220212464,0.111,-0.008,0.103,0.025,-0.002,0.023,0.014
2025-26,Dara Greig,199,MTL,LW,15,177.18333333333337,0.972,1.3213516471299955,0.3291505973097544,0.4474523497006851,-0.012724756416920932,-0.012724756416920934,0.0,-0.595730155583516,-0.023829206223340643,-0.019248293913249108,0.30990230339650526,0.092,0.007,0.099,0.02,0.002,0.022,0.007
2025-26,Claire Butorac,102,MIN,RW,15,143.9,0.691,1.2327040911133704,0.2881167477414871,0.5139836377123157,-0.00908929146259112,-0.009089291462591121,0.8339124391938847,0.25222090790609497,0.010088836316243799,0.013360981242776602,0.3014777289842637,-0.023,0.084,0.061,-0.005,0.019,0.014,0.006
2025-26,Clara Van Wieren,316,TOR,C,16,174.10000000000002,0.844,1.4797589118046317,0.2908673176335439,0.5099686083186553,-0.011896918868341134,-0.011896918868341136,0.0,-0.2226133531131865,-0.00890453412452746,-0.004621643331924651,0.28624567430161924,-0.02,0.049,0.029,-0.004,0.011,0.007,0.002
2025-26,Lee Stecklein,24,MIN,LD,13,314.4833333333333,1.2,2.715111682427907,0.22894695002384866,0.5180137822216581,-0.0068030300799070565,-0.006803030079907058,2.098680375218613,1.1506038482554937,0.04602415393021975,0.04847324475898629,0.277420194782835,-0.361,0.368,0.007,-0.08,0.082,0.002,0.0
2025-26,Jincy Roese,60,NY,LD,16,269.06666666666666,1.252,2.2667491131454685,0.27918731417244796,0.5054693265190588,-0.022182645869990063,-0.022182645869990063,0.0,-0.28035299697377547,-0.01121411987895102,-0.003228367365754596,0.27595894680669336,-0.084,0.083,-0.001,-0.019,0.018,-0.001,-0.0
2025-26,Anna Wilgren,203,SEA,LD,14,298.09999999999997,1.481,2.8604828340211674,0.29808788996980884,0.575742938749648,-0.011992218900643462,-0.011992218900643463,0.0,-0.7302211286042545,-0.02920884514417018,-0.024891646339938532,0.27319624362987033,0.001,-0.016,-0.015,0.0,-0.004,-0.004,-0.001
2025-26,Brooke Becker,264,MIN,RD,14,182.58333333333331,0.9199999999999999,1.6044380159621063,0.3023277042446372,0.527245719531135,0.004591623075207175,0.004591623075207173,0.0,-0.9480765269631194,-0.03792306107852478,-0.03957604538559936,0.26275165885903784,0.013,-0.055,-0.042,0.003,-0.012,-0.009,-0.003
2025-26,Mae Batherson,188,MIN,LD,15,296.05,1.481,2.519301097013146,0.30015200135112313,0.5105828941759458,-0.012135325729967826,-0.012135325729967828,0.0,-0.9480765269631194,-0.03792306107852478,-0.03355434381573636,0.2665976575353868,0.011,-0.059,-0.048,0.002,-0.013,-0.011,-0.002
2025-26,Taylor House,217,OTT,C,11,94.56666666666666,0.409,1.0553464488496054,0.25949947127247086,0.6695888642683432,0.0666285605262066,0.0666285605262066,0.0,0.04066370438890832,0.0016265481755563327,-0.022359733613878042,0.2371397376585928,-0.061,-0.001,-0.062,-0.014,-0.0,-0.014,-0.009
2025-26,Kathryn Reilly,289,OTT,RD,11,134.35,0.511,1.184468830776192,0.22820989951618906,0.5289775202573243,-0.07490496605651108,-0.07490496605651108,0.0,-0.3257212912864213,-0.013028851651456853,0.013936936128887132,0.2421468356450762,-0.156,0.08,-0.076,-0.035,0.018,-0.017,-0.008
2025-26,Zoe Boyd,52,BOS,LD,12,207.50000000000003,0.9960000000000001,1.6735780908567903,0.288,0.4839261949465417,0.009932742673535791,0.00993274267353579,0.0,-0.7663585810841261,-0.030654343243365047,-0.03423013060583793,0.253769869394162,-0.034,-0.044,-0.078,-0.008,-0.01,-0.018,-0.005
2025-26,Jessica Kondas,132,TOR,RD,6,60.06666666666666,0.255,0.6294572255849019,0.25471698113207547,0.6287586049127767,0.10582763616133947,0.10582763616133947,0.0,-0.5889983487885161,-0.023559933951540643,-0.06165788296962285,0.19305909816245262,-0.043,-0.04,-0.083,-0.01,-0.009,-0.019,-0.019
2025-26,Allyson Simpson,230,NY,RD,16,291.3166666666666,1.2779999999999998,2.4972949618247626,0.2632187196063848,0.5143464650477229,-0.013776142085644354,-0.013776142085644356,0.0,-0.28035299697377547,-0.01121411987895102,-0.0062547087281190515,0.25696401087826576,-0.168,0.075,-0.093,-0.037,0.017,-0.02,-0.004
2025-26,Stephanie Markowski,219,OTT,LD,16,270.81666666666666,1.2000000000000002,2.703940826610834,0.26586251461628413,0.599063756280325,-0.0037090125309939687,-0.00370901253099397,0.0,-0.3257212912864213,-0.013028851651456853,-0.011693607140299024,0.2541689074759851,-0.145,0.045,-0.1,-0.032,0.01,-0.022,-0.005
2025-26,Darcie Lappan,306,VAN,C,12,100.46666666666668,0.358,0.9432265819710742,0.21380225613802253,0.5633071823317629,-0.0001833232319596867,-0.00018332323195968813,0.0,-0.47933549481507765,-0.019173419792603105,-0.019107423429097617,0.1946948327089249,-0.141,0.004,-0.137,-0.031,0.001,-0.03,-0.018
2025-26,Sidney Morin,167,MIN,RD,15,319.50000000000006,1.353,2.7353899128721957,0.2540845070422535,0.5136882465487691,-0.010387698566820468,-0.01038769856682047,0.7511737089201878,-0.19690281804293164,-0.007876112721717265,-0.004136541237661896,0.2499479658045916,-0.233,0.093,-0.14,-0.052,0.021,-0.031,-0.006
2025-26,Lauren Bernard,207,NY,RD,16,219.75,0.869,1.8912083945060563,0.23726962457337883,0.5163708926978994,-0.012516499692907006,-0.012516499692907008,0.0,-0.28035299697377547,-0.01121411987895102,-0.0067081799895044964,0.23056144458387434,-0.222,0.055,-0.167,-0.049,0.012,-0.037,-0.01
2025-26,Anna Kjellbin,200,TOR,LD,16,183.95000000000002,0.766,1.6306342867867039,0.24985050285403637,0.5318731025126514,0.008798706376252984,0.008798706376252982,0.0,-0.5889983487885161,-0.023559933951540643,-0.026727468246991716,0.22312303460704466,-0.147,-0.016,-0.163,-0.033,-0.004,-0.037,-0.012
2025-26,Daniela Pejšová,185,BOS,LD,12,151.75,0.587,1.1617583480004752,0.23209225700164743,0.45934432210891935,-0.01629687231337755,-0.01629687231337755,0.0,-0.7663585810841261,-0.030654343243365047,-0.02478746921054913,0.2073047877910983,-0.166,-0.008,-0.174,-0.037,-0.002,-0.039,-0.015
2025-26,Katie Chan,301,VAN,RW,13,119.16666666666666,0.409,1.137251547245289,0.20593006993006993,0.5726021776339917,0.008879658894163978,0.008879658894163976,0.0,-0.47933549481507765,-0.019173419792603105,-0.022370096994502136,0.1835599729355678,-0.183,-0.001,-0.184,-0.041,-0.0,-0.041,-0.021
2025-26,Aneta Tejralová,62,SEA,D,7,99.60000000000001,0.358,1.0873060613421464,0.2156626506024096,0.6550036514109315,0.06483921413339659,0.06483921413339659,0.0,-0.7302211286042545,-0.02920884514417018,-0.05255096223219295,0.16311168837021667,-0.137,-0.051,-0.188,-0.03,-0.011,-0.041,-0.025
2025-26,Lyndie Lobdell,294,SEA,RD,10,127.11666666666667,0.43399999999999994,1.1952469431378898,0.20485118657401333,0.5641653330662649,-0.02631774531569915,-0.02631774531569915,0.0,-0.7302211286042545,-0.02920884514417018,-0.019734456830518485,0.18511672974349486,-0.197,0.004,-0.193,-0.044,0.001,-0.043,-0.02
2025-26,Emily Brown,2,SEA,LD,14,266.5833333333333,0.5609999999999999,2.5928118159426274,0.12626445764301344,0.5835650226566714,-0.009234204771737378,-0.00923420477173738,3.1509846827133483,2.420763554109094,0.09683054216436376,0.10015485588218923,0.22641931352520267,-0.763,0.541,-0.222,-0.169,0.12,-0.049,-0.011
2025-26,Megan Carter,208,SEA,LD,14,246.26666666666668,1.0219999999999998,2.3945140870406685,0.2489983757444504,0.5833954191490529,-0.005786530257430991,-0.005786530257430993,0.0,-0.7302211286042545,-0.02920884514417018,-0.02712569425149502,0.2218726814929554,-0.201,-0.023,-0.224,-0.045,-0.005,-0.05,-0.012
2025-26,Nicole Gosling,253,MTL,LD,15,311.1500000000001,1.379,2.3445041990034143,0.2659167604049493,0.4520978690027473,-0.00994289772323835,-0.009942897723238352,0.0,-0.9621151512588457,-0.03848460605035383,-0.03490516286998802,0.2310115975349613,-0.166,-0.069,-0.235,-0.037,-0.015,-0.052,-0.01
2025-26,Hadley Hartmetz,182,BOS,RD,11,129.21666666666667,0.434,1.0446501264820258,0.20152199148716626,0.48506906427644686,0.00852688705102174,0.008526887051021738,0.0,-0.7663585810841261,-0.030654343243365047,-0.033724022581732876,0.1677979689054334,-0.208,-0.026,-0.234,-0.046,-0.006,-0.052,-0.024
2025-26,Rylind MacKinnon,232,BOS,LD,12,113.41666666666666,0.33199999999999996,0.877141952740172,0.17563556208670095,0.4640280719859838,-0.013277043582687484,-0.013277043582687486,0.0,-0.7663585810841261,-0.030654343243365047,-0.025874607553597554,0.1497609545331034,-0.231,-0.008,-0.239,-0.051,-0.002,-0.053,-0.028
2025-26,Rory Guilday,242,OTT,LD,16,336.35,1.3279999999999998,3.356057842998179,0.23689609038204248,0.5986724262818217,-0.004954056086247535,-0.004954056086247537,0.0,-0.3257212912864213,-0.013028851651456853,-0.01124539146040774,0.22565069892163475,-0.342,0.058,-0.284,-0.076,0.013,-0.063,-0.011
2025-26,Riley Brengman,255,BOS,RD,13,248.98333333333332,0.9450000000000001,1.8858993831067559,0.2277260860834059,0.4544640055682657,-0.02130587091964796,-0.02130587091964796,0.0,-0.7663585810841261,-0.030654343243365047,-0.022984229712291783,0.2047418563711141,-0.291,-0.006,-0.297,-0.065,-0.001,-0.066,-0.016
2025-26,Allie Munroe,74,TOR,LD,10,162.25,0.38299999999999995,1.3965348096379087,0.14163328197226502,0.5164381422389801,-0.009825688250568322,-0.009825688250568324,1.1093990755007705,0.5204007267122545,0.02081602906849018,0.024353276838694773,0.1659865588109598,-0.423,0.124,-0.299,-0.094,0.028,-0.066,-0.024
2025-26,Samantha Isbell,108,OTT,RD,7,92.63333333333334,0.153,1.0236833632130447,0.09910039582583662,0.6630550751289961,0.05536740621083171,0.05536740621083171,0.0,-0.3257212912864213,-0.013028851651456853,-0.03296111788735627,0.06613927793848035,-0.307,-0.017,-0.324,-0.068,-0.004,-0.072,-0.047
2025-26,Jocelyne Larocque,71,OTT,RD,16,370.2333333333333,1.2009999999999998,3.7134576549993628,0.1946340145853966,0.6018028071485417,-0.0030692451508465973,-0.0030692451508465986,0.972359773116053,0.6466384818296318,0.025865539273185273,0.02697046752749005,0.22160448211288664,-0.637,0.3,-0.337,-0.141,0.067,-0.074,-0.012
2025-26,Jenna Buglioni,237,SEA,C,10,72.36666666666667,0.0,0.7153494817428735,0.0,0.593104130417859,-0.0034164289344997406,-0.003416428934499742,0.0,-0.36383613292892486,-0.014553445317156995,-0.013323530900737087,-0.013323530900737087,-0.359,0.01,-0.349,-0.08,0.002,-0.078,-0.065
2025-26,Sydney Bard,180,VAN,LD,16,231.06666666666666,0.741,2.1595903515713024,0.19241200230813618,0.5607707202579839,-0.0033502100184762407,-0.003350210018476242,0.0,-0.8457204904904073,-0.03382881961961629,-0.03262274401296485,0.15978925829517132,-0.406,-0.042,-0.448,-0.09,-0.009,-0.099,-0.026
2025-26,Amanda Boulier,51,MTL,RD,15,240.8,0.7150000000000001,1.8274268798398943,0.178156146179402,0.45533892354814637,-0.00928836975451329,-0.009288369754513292,0.4983388704318936,-0.46377628082695205,-0.018551051233078084,-0.015207238121453298,0.1629489080579487,-0.481,0.026,-0.455,-0.107,0.006,-0.101,-0.025
2025-26,Mariah Keopple,99,SEA,RD,14,216.20000000000002,0.511,2.0837803456045347,0.14181313598519887,0.5782924178365961,-0.014048550837368959,-0.01404855083736896,0.5550416281221091,-0.17517950048214537,-0.007007180019285815,-0.001949701717832989,0.1398634342673659,-0.562,0.071,-0.491,-0.125,0.016,-0.109,-0.03
2025-26,Brooke Hobson,38,OTT,LD,16,255.99999999999994,0.7160000000000001,2.507779147871912,0.16781250000000003,0.5877607377824794,-0.017901812178234375,-0.017901812178234375,0.0,-0.3257212912864213,-0.013028851651456853,-0.006584199267292479,0.16122830073270755,-0.555,0.064,-0.491,-0.123,0.014,-0.109,-0.026
2025-26,Madison Samoskevich,310,VAN,D,13,134.23333333333332,0.179,1.2619168048245122,0.08000993295257015,0.5640551896409541,-0.0033785130246569706,-0.003378513024656972,0.0,-0.8457204904904073,-0.03382881961961629,-0.03261255493073978,0.047397378021830375,-0.487,-0.025,-0.512,-0.108,-0.006,-0.114,-0.051
2025-26,Natalie Buchbinder,90,MIN,RD,15,255.33333333333334,0.306,2.212741697034218,0.0719060052219321,0.5199654118357171,-0.009479793064744712,-0.009479793064744713,2.349869451697128,1.4017929247340088,0.05607171698936036,0.05948444249266845,0.13139044771460057,-0.962,0.345,-0.617,-0.213,0.077,-0.136,-0.032
2025-26,Ashton Bell,50,VAN,LD,16,329.08333333333326,1.0730000000000002,3.0644569827200736,0.19563433780703984,0.5587260135625357,-0.005299946362127939,-0.00529994636212794,0.0,-0.8457204904904073,-0.03382881961961629,-0.03192083892925023,0.1637134988777896,-0.561,-0.056,-0.617,-0.124,-0.012,-0.136,-0.025
2025-26,Mellissa Channell-Watkins,129,VAN,LD,16,305.31666666666666,0.689,2.8366687491811264,0.13540040395218078,0.5574544187484063,-0.008346787077941897,-0.008346787077941899,0.9825863857197447,0.13686589522933737,0.005474635809173495,0.00847947915723258,0.14387988310941335,-0.827,0.153,-0.674,-0.183,0.034,-0.149,-0.029
