name,player_id,team,pos,gp,toi_min,ixG,FA,ixG60,FA60,FA60_resid,d_adj_FA60,blocks60,blocks60_adj,block_val60,d_value60,value60,oGAR,dGAR,GAR,oWAR,dWAR,WAR,war60
Cayla Barnes,196,SEA,RD,14,333.41666666666663,2.0700000000000003,35.32569771891124,0.3725068732816797,6.357036330321444,-0.05964362405248441,-0.05964362405248442,0.0,-0.7302211286042545,-0.02920884514417018,-0.026882743806123287,0.34562412947555643,0.415,-0.031,0.384,0.092,-0.007,0.085,0.015
Erin Ambrose,83,MTL,RD,14,289.2833333333333,1.5839999999999999,25.697199737706477,0.32853603733364056,5.329833442169921,0.044127148354818124,0.04412714835481812,1.6592729158264679,0.6971577645676221,0.027886310582704885,0.02616535179686698,0.3547013891305075,0.148,0.229,0.377,0.033,0.051,0.084,0.017
Renata Fast,67,TOR,RD,12,288.21666666666664,1.431,25.69938231504139,0.29790088475105536,5.350013088194588,-0.5631571138848288,-0.5631571138848288,1.4572370323252186,0.8682386835367025,0.0347295473414681,0.056692674782976425,0.35459355953403177,0.0,0.375,0.375,0.0,0.083,0.083,0.017
Anna Meixner,221,OTT,LW,13,150.00000000000003,1.023,15.876264275509492,0.4091999999999999,6.350505710203795,-0.20324911974360893,-0.20324911974360893,0.0,0.04066370438890832,0.0016265481755563327,0.009553263845557082,0.418753263845557,0.278,0.077,0.355,0.062,0.017,0.079,0.032
Gabby Rosenthal,227,VAN,C,16,255.35000000000002,1.611,26.77005774886677,0.37853925983943604,6.290203504726869,0.004132348545851039,0.004132348545851033,0.0,-0.47933549481507765,-0.019173419792603105,-0.019334581385891295,0.35920467845354476,0.343,0.009,0.352,0.076,0.002,0.078,0.018
Emma Greco,118,VAN,RD,13,71.68333333333332,0.179,7.132744809177185,0.1498256219483841,5.970211883989275,-0.3656005586455225,-0.3656005586455225,10.881190420832366,10.035469930341959,0.40141879721367835,0.41567721900085375,0.5655028409492379,-0.177,0.522,0.345,-0.039,0.116,0.077,0.064
Natalie Snodgrass,142,SEA,RW,13,188.43333333333334,1.2530000000000001,20.12292121574509,0.3989739961082611,6.4074399767099175,-0.0034838332107819947,-0.0034838332107820003,0.0,-0.36383613292892486,-0.014553445317156995,-0.014417575821936496,0.38455642028632464,0.317,0.022,0.339,0.07,0.005,0.075,0.024
Kateřina Mrázová,88,OTT,C,16,277.75,1.6110000000000002,30.335071706145037,0.34801080108010807,6.5530307916064885,-0.014031637745203995,-0.014031637745204,0.0,0.04066370438890832,0.0016265481755563327,0.0021737820476192887,0.3501845831277274,0.232,0.109,0.341,0.051,0.024,0.075,0.016
Alexa Vasko,101,OTT,C,16,168.1833333333333,1.0230000000000001,18.51331442298473,0.3649588742443763,6.604690508645827,0.04131399400336144,0.041313994003361436,0.7135070855217521,0.7541707899106604,0.030166831596426417,0.02855558583029532,0.3935144600746716,0.188,0.14,0.328,0.042,0.031,0.073,0.026
Anna Segedi,248,VAN,C,13,152.55,1.049,15.667972040450518,0.4125860373647984,6.162427547866477,-0.11623901919894225,-0.11623901919894225,0.0,-0.47933549481507765,-0.019173419792603105,-0.014640098043844358,0.397945939320954,0.292,0.017,0.309,0.065,0.004,0.069,0.027
Maja Nylen Persson,229,NY,RD,16,333.6166666666667,1.891,33.20417424457994,0.3400909227156917,5.971675439900473,-0.025761711433219252,-0.02576171143321926,0.0,-0.28035299697377547,-0.01121411987895102,-0.010209413133055468,0.32988150958263623,0.235,0.062,0.297,0.052,0.014,0.066,0.012
Elle Hartje,206,NY,C,15,200.91666666666669,1.202,19.7899336489124,0.35895479054334295,5.909893084702167,-0.0834414995004452,-0.0834414995004452,0.0,0.08603199870155415,0.003441279948062166,0.006695498428579529,0.3656502889719225,0.204,0.094,0.298,0.045,0.021,0.066,0.02
Sophie Shirley,18,BOS,RW,12,130.7,0.9209999999999999,11.867731654548964,0.42280030604437646,5.4480788008641,0.07247051772090718,0.07247051772090718,0.0,-0.3999735854087965,-0.01599894341635186,-0.01882529360746724,0.4039750124369092,0.272,0.006,0.278,0.06,0.001,0.061,0.028
Alexandra Labelle,39,MTL,C,13,135.26666666666665,0.946,12.186032852297716,0.4196155741744702,5.4053373913592635,0.1394393318665722,0.1394393318665722,0.0,-0.595730155583516,-0.023829206223340643,-0.02926734016613696,0.39034823400833324,0.274,-0.018,0.256,0.061,-0.004,0.057,0.025
Nina Jobst-Smith,305,VAN,D,6,71.45,0.612,7.129244637299548,0.5139258222533241,5.986769464492272,-0.26985744059327926,-0.26985744059327926,0.0,-0.8457204904904073,-0.03382881961961629,-0.023304379436478402,0.49062144281684567,0.257,-0.002,0.255,0.057,-0.0,0.057,0.048
Emma Woods,86,TOR,RW,16,135.86666666666667,0.895,13.325920510952697,0.3952404317958783,5.884852041146922,-0.007148481951025465,-0.007148481951025471,0.0,-0.2226133531131865,-0.00890453412452746,-0.008625743328437466,0.38661468846744085,0.22,0.029,0.249,0.049,0.006,0.055,0.024
Claire Thompson,169,VAN,RD,15,325.85,1.8900000000000001,34.24959189111335,0.34801288936627284,6.306507636847631,0.01379751959677561,0.013797519596775604,0.0,-0.8457204904904073,-0.03382881961961629,-0.03436692288389054,0.3136459664823823,0.272,-0.071,0.201,0.06,-0.016,0.044,0.008
Kati Tabin,84,MTL,RD,15,319.1333333333334,1.66,27.51748784832481,0.31209525799039056,5.173540644138777,-0.11574123669587044,-0.11574123669587044,0.7520367662419051,-0.2100783850169406,-0.008403135400677624,-0.003889227169538677,0.3082060308208519,0.075,0.093,0.168,0.017,0.021,0.038,0.007
Brooke Bryant,91,SEA,RW,14,101.75,0.665,10.91451223468212,0.3921375921375922,6.4360760106233625,0.02366540030302683,0.023665400303026822,0.0,-0.36383613292892486,-0.014553445317156995,-0.015476395928975041,0.37666119620861716,0.16,0.01,0.17,0.035,0.002,0.037,0.022
Micah Zandee-Hart,47,NY,LD,16,290.4166666666667,1.5329999999999997,28.62285287288959,0.3167173601147776,5.91347319038178,-0.08904730921001223,-0.08904730921001223,0.0,-0.28035299697377547,-0.01121411987895102,-0.007741274819760542,0.308976085295017,0.091,0.066,0.157,0.02,0.015,0.035,0.007
Jaime Bourbonnais,87,NY,LD,14,287.81666666666666,1.558,29.50401250056631,0.32479008628177664,6.1505845736312885,0.14981975327418506,0.14981975327418506,0.0,-0.28035299697377547,-0.01121411987895102,-0.017057090256644238,0.3077329960251324,0.129,0.021,0.15,0.029,0.005,0.034,0.007
Laura Kluge,212,BOS,LW,13,125.85,0.768,11.444214185879297,0.366150178784267,5.456121185162955,0.06819247271055595,0.06819247271055595,0.0,-0.3999735854087965,-0.01599894341635186,-0.018658449852063542,0.3474917289322034,0.143,0.006,0.149,0.032,0.001,0.033,0.016
Savannah Harmon,56,TOR,LD,16,368.3833333333334,1.967,36.44343307031618,0.32037280007238833,5.935681086419863,0.027398139807458977,0.02739813980745897,0.0,-0.5889983487885161,-0.023559933951540643,-0.02462846140403154,0.2957443386683568,0.138,-0.02,0.118,0.031,-0.004,0.027,0.004
Lina Ljungblom,201,MTL,LW,6,57.61666666666667,0.384,4.5259361378128595,0.3998842927393694,4.713153050658459,-0.557036223520918,-0.557036223520918,0.0,-0.595730155583516,-0.023829206223340643,-0.0021047935060248407,0.39777949923334455,0.098,0.018,0.116,0.022,0.004,0.026,0.027
Maggie Flaherty,79,MTL,LD,15,278.6,1.1480000000000001,23.948324811659653,0.24723618090452262,5.15757174694752,-0.1458158687361909,-0.1458158687361909,2.1536252692031588,1.191510117944313,0.047660404717772525,0.05334722359848397,0.3005834045030066,-0.235,0.347,0.112,-0.052,0.077,0.025,0.005
Marah Wagner,295,SEA,LW,11,96.0,0.588,10.686308344222338,0.36749999999999994,6.6789427151389615,0.26117385185501735,0.26117385185501735,0.0,-0.36383613292892486,-0.014553445317156995,-0.024739225539502672,0.34276077446049724,0.111,-0.005,0.106,0.025,-0.001,0.024,0.015
Dara Greig,199,MTL,LW,15,177.18333333333337,0.972,15.150524988535775,0.3291505973097544,5.130457149725217,-0.155115487854531,-0.155115487854531,0.0,-0.595730155583516,-0.023829206223340643,-0.017779702197013934,0.31137089511274046,0.092,0.011,0.103,0.02,0.002,0.022,0.007
Claire Butorac,102,MIN,RW,15,143.9,0.691,14.17674837873683,0.2881167477414871,5.9110834101751895,-0.0991164757468429,-0.0991164757468429,0.8339124391938847,0.25222090790609497,0.010088836316243799,0.013954378870370671,0.30207112661185775,-0.023,0.085,0.062,-0.005,0.019,0.014,0.006
Clara Van Wieren,316,TOR,C,16,174.10000000000002,0.844,16.899164876386198,0.2908673176335439,5.823951134883238,-0.0907487471925712,-0.0907487471925712,0.0,-0.2226133531131865,-0.00890453412452746,-0.005365332984017183,0.2855019846495267,-0.02,0.046,0.026,-0.004,0.01,0.006,0.002
Jincy Roese,60,NY,LD,16,269.06666666666666,1.252,26.056918099210517,0.27918731417244796,5.810511964640601,-0.20017067509750952,-0.20017067509750952,0.0,-0.28035299697377547,-0.01121411987895102,-0.003407463550148148,0.2757798506222998,-0.084,0.081,-0.003,-0.019,0.018,-0.001,-0.0
Lee Stecklein,24,MIN,LD,13,314.4833333333333,1.2,31.56679281426332,0.22894695002384866,6.0226007807169415,-0.0004675195455036106,-0.00046751954550361635,2.098680375218613,1.1506038482554937,0.04602415393021975,0.046042387192494386,0.27498933721634305,-0.361,0.353,-0.008,-0.08,0.078,-0.002,-0.0
Anna Wilgren,203,SEA,LD,14,298.09999999999997,1.481,31.53190370471414,0.29808788996980884,6.346575720506033,-0.08628908406155994,-0.08628908406155994,0.0,-0.7302211286042545,-0.02920884514417018,-0.02584357086576934,0.2722443191040395,0.001,-0.022,-0.021,0.0,-0.005,-0.005,-0.001
Brooke Becker,264,MIN,RD,14,182.58333333333331,0.9199999999999999,18.38906109889388,0.3023277042446372,6.042959375264078,0.035850128206975085,0.03585012820697508,0.0,-0.9480765269631194,-0.03792306107852478,-0.03932121607859681,0.2630064881660404,0.013,-0.055,-0.042,0.003,-0.012,-0.009,-0.003
Mae Batherson,188,MIN,LD,15,296.05,1.481,29.108944116858112,0.30015200135112313,5.899465114039813,-0.10811731101341915,-0.10811731101341915,0.0,-0.9480765269631194,-0.03792306107852478,-0.03370648594900143,0.2664455154021217,0.011,-0.061,-0.05,0.002,-0.014,-0.012,-0.002
Taylor House,217,OTT,C,11,94.56666666666666,0.409,11.14737511140102,0.25949947127247086,7.07270891805493,0.48639679528327695,0.48639679528327695,0.0,0.04066370438890832,0.0016265481755563327,-0.01734292684049147,0.2421565444319794,-0.061,0.006,-0.055,-0.014,0.001,-0.013,-0.008
Zoe Boyd,52,BOS,LD,12,207.50000000000003,0.9960000000000001,19.036856981520945,0.288,5.504633344054248,0.09970831050282503,0.09970831050282503,0.0,-0.7663585810841261,-0.030654343243365047,-0.034542967352975226,0.25345703264702474,-0.034,-0.046,-0.08,-0.008,-0.01,-0.018,-0.005
Jessica Kondas,132,TOR,RD,6,60.06666666666666,0.255,6.955217845331083,0.25471698113207547,6.947498402661459,1.0249364435363726,1.0249364435363726,0.0,-0.5889983487885161,-0.023559933951540643,-0.06353245524945918,0.1911845258826163,-0.043,-0.042,-0.085,-0.01,-0.009,-0.019,-0.019
Allyson Simpson,230,NY,RD,16,291.3166666666666,1.2779999999999998,28.47048688293223,0.2632187196063848,5.8638224600123605,-0.15033307466939594,-0.15033307466939594,0.0,-0.28035299697377547,-0.01121411987895102,-0.005351129966844578,0.25786758963954026,-0.168,0.078,-0.09,-0.037,0.017,-0.02,-0.004
Kathryn Reilly,289,OTT,RD,11,134.35,0.511,13.500455909192919,0.22820989951618906,6.029232263130444,-0.5638848038767025,-0.5638848038767025,0.0,-0.3257212912864213,-0.013028851651456853,0.008962655699734543,0.2371725552159236,-0.156,0.068,-0.088,-0.035,0.015,-0.02,-0.009
Stephanie Markowski,219,OTT,LD,16,270.81666666666666,1.2000000000000002,29.565653277342246,0.26586251461628413,6.550332438822825,-0.03459583135218802,-0.03459583135218803,0.0,-0.3257212912864213,-0.013028851651456853,-0.01167961422872152,0.2541829003875626,-0.145,0.044,-0.101,-0.032,0.01,-0.022,-0.005
Darcie Lappan,306,VAN,C,12,100.46666666666668,0.358,10.51903621819136,0.21380225613802253,6.282105239795768,-0.039793384157646605,-0.03979338415764661,0.0,-0.47933549481507765,-0.019173419792603105,-0.017621477810454887,0.19618077832756764,-0.141,0.006,-0.135,-0.031,0.001,-0.03,-0.018
Sidney Morin,167,MIN,RD,15,319.50000000000006,1.353,31.71902230256947,0.2540845070422535,5.956623906585815,-0.06097740694190679,-0.060977406941906794,0.7511737089201878,-0.19690281804293164,-0.007876112721717265,-0.0054979938509829,0.2485865131912706,-0.233,0.084,-0.149,-0.052,0.019,-0.033,-0.006
Anna Kjellbin,200,TOR,LD,16,183.95000000000002,0.766,18.388596623046073,0.24985050285403637,5.997911374736419,0.07429104020232224,0.07429104020232224,0.0,-0.5889983487885161,-0.023559933951540643,-0.02645728451943121,0.22339321833460515,-0.147,-0.016,-0.163,-0.033,-0.004,-0.037,-0.012
Lauren Bernard,207,NY,RD,16,219.75,0.869,21.847127288649745,0.23726962457337883,5.965085949119384,-0.05471306787131979,-0.0547130678713198,0.0,-0.28035299697377547,-0.01121411987895102,-0.009080310231969547,0.2281893143414093,-0.222,0.045,-0.177,-0.049,0.01,-0.039,-0.011
Daniela Pejšová,185,BOS,LD,12,151.75,0.587,13.521887905429594,0.23209225700164743,5.346380720433448,-0.07070328660599301,-0.07070328660599301,0.0,-0.7663585810841261,-0.030654343243365047,-0.02789691506573132,0.2041953419359161,-0.166,-0.017,-0.183,-0.037,-0.004,-0.041,-0.016
Katie Chan,301,VAN,RW,13,119.16666666666666,0.409,12.659439876864768,0.20593006993006993,6.373983714225618,0.05037302503290325,0.050373025032903244,0.0,-0.47933549481507765,-0.019173419792603105,-0.02113796776888633,0.1847921021611836,-0.183,0.0,-0.183,-0.041,0.0,-0.041,-0.021
Aneta Tejralová,62,SEA,D,7,99.60000000000001,0.358,11.790270724991514,0.2156626506024096,7.102572725898502,0.6517818480097006,0.6517818480097006,0.0,-0.7302211286042545,-0.02920884514417018,-0.0546283372165485,0.1610343133858611,-0.137,-0.055,-0.192,-0.03,-0.012,-0.042,-0.025
Lyndie Lobdell,294,SEA,RD,10,127.11666666666667,0.43399999999999994,13.087811642363421,0.20485118657401333,6.1775431903118285,-0.27559899523916503,-0.27559899523916503,0.0,-0.7302211286042545,-0.02920884514417018,-0.018460484329842743,0.1863907022441706,-0.197,0.006,-0.191,-0.044,0.001,-0.043,-0.02
Emily Brown,2,SEA,LD,14,266.5833333333333,0.5609999999999999,28.4626345934168,0.12626445764301344,6.406094688108815,-0.06413876069725583,-0.06413876069725583,3.1509846827133483,2.420763554109094,0.09683054216436376,0.09933195383155674,0.22559641147457019,-0.763,0.536,-0.227,-0.169,0.119,-0.05,-0.011
Rylind MacKinnon,232,BOS,LD,12,113.41666666666666,0.33199999999999996,9.824256479497034,0.17563556208670095,5.197255448374626,-0.23210691976252817,-0.23210691976252817,0.0,-0.7663585810841261,-0.030654343243365047,-0.02160217337262645,0.1540333887140745,-0.231,-0.0,-0.231,-0.051,-0.0,-0.051,-0.027
Megan Carter,208,SEA,LD,14,246.26666666666668,1.0219999999999998,26.28242458684373,0.2489983757444504,6.40340609858131,-0.040134831867869536,-0.04013483186786954,0.0,-0.7302211286042545,-0.02920884514417018,-0.027643586701323268,0.22135478904312714,-0.201,-0.026,-0.227,-0.045,-0.006,-0.051,-0.012
Nicole Gosling,253,MTL,LD,15,311.1500000000001,1.379,27.114347353054107,0.2659167604049493,5.228541993196998,-0.07078291741752063,-0.07078291741752063,0.0,-0.9621151512588457,-0.03848460605035383,-0.03572407227107052,0.2301926881338788,-0.166,-0.074,-0.24,-0.037,-0.016,-0.053,-0.01
Hadley Hartmetz,182,BOS,RD,11,129.21666666666667,0.434,12.120129013338978,0.20152199148716626,5.627816902878927,0.20408438835237164,0.20408438835237164,0.0,-0.7663585810841261,-0.030654343243365047,-0.03861363438910754,0.16290835709805873,-0.208,-0.037,-0.245,-0.046,-0.008,-0.054,-0.025
Rory Guilday,242,OTT,LD,16,336.35,1.3279999999999998,36.78207446419216,0.23689609038204248,6.561392798726117,-0.02983517101496924,-0.02983517101496925,0.0,-0.3257212912864213,-0.013028851651456853,-0.011865279981873053,0.22503081040016942,-0.342,0.053,-0.289,-0.076,0.012,-0.064,-0.011
Riley Brengman,255,BOS,RD,13,248.98333333333332,0.9450000000000001,21.638478203345592,0.2277260860834059,5.214440158781989,-0.2035934154120519,-0.2035934154120519,0.0,-0.7663585810841261,-0.030654343243365047,-0.022714200042295025,0.20501188604111087,-0.291,-0.006,-0.297,-0.065,-0.001,-0.066,-0.016
Allie Munroe,74,TOR,LD,10,162.25,0.38299999999999995,16.153167689740794,0.14163328197226502,5.973436433802451,0.026280713128957744,0.026280713128957738,1.1093990755007705,0.5204007267122545,0.02081602906849018,0.019791081256460827,0.16142436322872583,-0.423,0.111,-0.312,-0.094,0.025,-0.069,-0.026
Samantha Isbell,108,OTT,RD,7,92.63333333333334,0.153,10.79062309690713,0.09910039582583662,6.989248497456938,0.368052331773454,0.368052331773454,0.0,-0.3257212912864213,-0.013028851651456853,-0.027382892590621558,0.07171750323521506,-0.307,-0.009,-0.316,-0.068,-0.002,-0.07,-0.045
Jocelyne Larocque,71,OTT,RD,16,370.2333333333333,1.2009999999999998,40.60272117759548,0.1946340145853966,6.5800754586901835,-0.020343786384180995,-0.020343786384181002,0.972359773116053,0.6466384818296318,0.025865539273185273,0.026658946942168332,0.22129296152756492,-0.637,0.296,-0.341,-0.141,0.066,-0.075,-0.012
Jenna Buglioni,237,SEA,C,10,72.36666666666667,0.0,7.6777332218114225,0.0,6.365693136462717,-0.13200066238834712,-0.13200066238834712,0.0,-0.36383613292892486,-0.014553445317156995,-0.009405419484011458,-0.009405419484011458,-0.359,0.014,-0.345,-0.08,0.003,-0.077,-0.064
Sydney Bard,180,VAN,LD,16,231.06666666666666,0.741,24.161117417914483,0.19241200230813618,6.273804292014724,-0.05274634461656286,-0.052746344616562864,0.0,-0.8457204904904073,-0.03382881961961629,-0.03177171217957034,0.16064029012856584,-0.406,-0.04,-0.446,-0.09,-0.009,-0.099,-0.026
Amanda Boulier,51,MTL,RD,15,240.8,0.7150000000000001,21.131812405144355,0.178156146179402,5.265401762079158,-0.0530095742151101,-0.05300957421511011,0.4983388704318936,-0.46377628082695205,-0.018551051233078084,-0.01648367783868879,0.16167246834071322,-0.481,0.02,-0.461,-0.107,0.004,-0.103,-0.026
Brooke Hobson,38,OTT,LD,16,255.99999999999994,0.7160000000000001,27.54141631952244,0.16781250000000003,6.4550194498880735,-0.15123301375785625,-0.15123301375785625,0.0,-0.3257212912864213,-0.013028851651456853,-0.007130764114900459,0.16068173588509957,-0.555,0.061,-0.494,-0.123,0.014,-0.109,-0.026
Mariah Keopple,99,SEA,RD,14,216.20000000000002,0.511,22.954371421958594,0.14181313598519887,6.370315843281755,-0.09653603514430714,-0.09653603514430714,0.5550416281221091,-0.17517950048214537,-0.007007180019285815,-0.0032422746486578365,0.13857086133654103,-0.562,0.065,-0.497,-0.125,0.014,-0.111,-0.031
Madison Samoskevich,310,VAN,D,13,134.23333333333332,0.179,13.980771965181857,0.08000993295257015,6.249165517091469,-0.10183063831765354,-0.10183063831765354,0.0,-0.8457204904904073,-0.03382881961961629,-0.029857424725227802,0.05015250822734235,-0.487,-0.019,-0.506,-0.108,-0.004,-0.112,-0.05
Natalie Buchbinder,90,MIN,RD,15,255.33333333333334,0.306,25.330065785091772,0.0719060052219321,5.952234779786578,-0.10498722767231039,-0.10498722767231039,2.349869451697128,1.4017929247340088,0.05607171698936036,0.060166218868580465,0.13207222409051256,-0.962,0.347,-0.615,-0.213,0.077,-0.136,-0.032
Ashton Bell,50,VAN,LD,16,329.08333333333326,1.0730000000000002,34.58191916083005,0.19563433780703984,6.305135932083474,-0.020713901943389124,-0.02071390194338913,0.0,-0.8457204904904073,-0.03382881961961629,-0.033020977443824116,0.16261336036321572,-0.561,-0.064,-0.625,-0.124,-0.014,-0.138,-0.025
Mellissa Channell-Watkins,129,VAN,LD,16,305.31666666666666,0.689,32.19094752353989,0.13540040395218078,6.3260773560098045,-0.012872323683192077,-0.012872323683192083,0.9825863857197447,0.13686589522933737,0.005474635809173495,0.005976656432817987,0.14137706038499875,-0.827,0.139,-0.688,-0.183,0.031,-0.152,-0.03
